1,73037006,429560184
2,848058329,134140360
3,2468008175,49190900
4,2893261386,508814697
5,3247169667,165617373
6,4454988433,175308687
7,6898918258,297380919
8,8723417574,1052387631
9,9112825460,102794822
10,9455133954,1118306882
11,9770086340,187930577
12,12673770181,241513087
13,13899403955,657061755
14,15388382454,569733122
15,17490735880,237839540
16,19825967029,660536940
17,20045551975,901138696
18,21252345591,136267456
19,21372135768,125828871
20,21400928505,661157232
21,21657972252,139380985
22,22423214907,319652321
23,23003389226,503423863
24,23830208680,78122690
25,24654624845,396042593
26,27041312863,621563887
27,27243173122,1726541
28,28539624985,49786261
29,29055634395,255319043
30,29377659520,757049541
31,29680331206,1109112545
32,30747449259,696654368
33,30748098319,289624085
34,30980512157,726638818
35,34236928094,641588746
36,34599089934,26330706
37,34615178715,48821473
38,36046845321,211551291
39,36147769217,92971167
40,36888585144,337519978
41,38167297360,921790984
42,39513634095,76922889
43,40440683449,503681346
44,40461124621,91010763
45,41216462515,188977413
46,41911520699,334054647
47,43883038223,995499649
48,44236312562,509844856
49,45423439268,171782180
50,45908846323,280769609
51,45998514378,194725890
52,49468443502,158721392
53,52809294551,1033387299
54,54535194040,159624872
55,58863586273,1339854429
56,59377364907,321656797
57,59895126905,972439383
58,60177164169,1997377940
59,60364410903,635612850
60,61881442126,268007275
61,63459760368,4212128
62,64644348219,184770222
63,65780904211,98384597
64,66603069176,199418310
65,68750548576,239351060
66,68795962981,18844572
67,71635162103,98719259
68,74755086621,1132133684
69,74901793610,1074919081
70,75384959691,393487372
71,75879477387,215106770
72,76311574178,260284533
73,76590984953,913343921
74,78158743276,85271568
75,78217836765,592488295
76,80186182634,653941527
77,80678555044,1679787056
78,81870197031,37118388
79,83102466771,422524694
80,83938286474,1549174986
81,84293393096,344254468
82,84301688268,191371959
83,86580089351,19802031
84,87022499511,314844901
85,89227064820,487614749
86,90027910632,2177143136
87,90150570618,316449565
88,91805330689,1142247351
89,94923846681,247068911
90,95089738612,78579288
91,95709338678,221976913
92,96441433118,433450718
93,96573697138,1189981894
94,96591160406,200705937
95,97389110148,425838905
96,97754694109,285672219
97,99005318816,1179350728
98,101958170097,361816735
99,102030350462,977482379
100,102149405983,59021274
101,103682371233,209121041
102,105032478077,509994391
103,105050494192,3918637
104,105313540359,166692704
105,105647479621,1524079211
106,105856217665,1120641671
107,106539307421,60897827
108,107966248377,459891370
109,108272182268,357888529
110,108316960346,456394786
111,108547013288,66677336
112,109348204519,169571055
113,110829751782,729545200
114,114578344537,927171887
115,115626960263,671052773
116,115681016284,990700962
117,118037639997,50828707
118,118272920846,79952459
119,119629040295,123095137
120,119659470127,71972773
121,119953141408,117839003
122,120124800287,204431723
123,120927488995,94114945
124,121092805138,184028544
125,122157242535,7942376
126,122283211513,293757227
127,122407160465,205592736
128,122726115954,858048467
129,123372242548,299000505
130,123780156280,33657085
131,124406847880,27294668
132,124575485858,1117838015
133,124580978976,120077328
134,125331471303,762315827
135,125722465281,36571912
136,127091807778,60049798
137,127532033664,127239316
138,127575688936,188115893
139,127732240565,1355851825
140,128345291929,151108702
141,128447062386,116242687
142,130333278450,112358717
143,131844099901,57304708
144,132092820527,200146026
145,134541818327,183364006
146,135312581338,174537125
147,135412300538,409992185
148,136374308627,729488604
149,136751098439,665985239
150,136752386194,645238213
151,136795181413,406615689
152,138687141655,1190318868
153,138840106297,118691959
154,139843907174,172030316
155,141670909465,664176454
156,142031999724,338799412
157,142119515327,392356280
158,143693310717,610887513
159,144767958943,1083726712
160,146566927494,315427269
161,146599470749,95340695
162,147972142179,314300769
163,149636333205,299632138
164,150998769462,519055053
165,151882215419,62307638
166,152257342879,78337651
167,152956608925,202063231
168,153939414755,172411088
169,154197456529,1079501141
170,156003055443,64187215
171,156118527303,6724380
172,158970658477,471623879
173,159085156349,261113534
174,159340291030,302060907
175,160259119037,129927413
176,160464039238,402741557
177,160874574913,215287286
178,161791852277,1415406543
179,161911450999,358570055
180,162157418364,138627414
181,162953686997,51651691
182,163365778323,491671879
183,163881973760,436265535
184,164267415991,460921073
185,169122667975,780662438
186,169750870590,1421744644
187,172070130413,1204451263
188,172433866602,12041836
189,174664799894,15428616
190,174701149896,370866343
191,176360488477,803972891
192,176553117204,774210064
193,177406271703,287483751
194,177506191977,803182526
195,179706879477,190611501
196,181548392131,17288201
197,181671802589,1663059916
198,182538256662,383235431
199,185218814025,228559197
200,185278093572,16296714
201,185521828719,93922418
202,186135878299,383645096
203,187137265491,86441286
204,187279943795,144991423
205,188367905460,461294222
